FECHA,SEMANA,METRO,METROBÚS,TREN_LIGERO,TROLEBÚS,RTP,ECOBICI,MEXIBÚS,MEXICABLE,TREN_SUBURBANO
2020-03-01,9,-0.8879357779,-2.292636211,0.0789827202,-10.69928677,-22.4425703,-4.914470301,16.60415525,4.570149254,8.968559692
2020-03-02,10,7.108800715,6.103176376,7.201711845,12.35802258,13.94359181,4.7488383,0,0,0
2020-03-03,10,3.968162899,5.006655683,1.108748127,5.854732718,11.92131353,6.495303704,-0.81614691,-0.219112242,-0.5847366308
2020-03-04,10,2.403728065,2.419304117,2.259736313,5.118204645,7.313801358,3.716477888,1.275630628,1.733108472,-0.2414080906
2020-03-05,10,2.262604712,2.379756842,3.569041875,6.644181736,9.070707862,5.569662419,-0.1496524031,0.8315281951,-0.02456905092
2020-03-06,10,4.610953559,6.078235382,1.034291407,4.879821818,8.659874451,2.424957921,0.2803669322,-0.8331961139,-0.05540642765
2020-03-07,10,0.4681620041,-0.167964361,-3.266865713,-3.915827197,-16.92337896,-4.081482512,2.476229671,0.5537704246,5.288152319
2020-03-08,10,1.469205478,-5.54267386,2.527511898,-23.54149253,-24.93426909,0.779831309,-7.095958532,-0.7582089552,5.311446062
2020-03-09,11,-20.81125168,-30.25132146,-27.18785,-24.73734405,-18.18223466,-17.71485659,-15.38779645,-13.05434104,-31.84494394
2020-03-10,11,3.105462981,5.541130995,5.646521406,6.614908007,12.65323974,4.342330055,0.81614691,0.219112242,0.5847366308
2020-03-11,11,-0.3480770387,2.040232217,7.766762082,8.526830007,6.409917824,4.151416894,-1.275630628,-1.733108472,0.2414080906
2020-03-12,11,0.1034627537,2.773756265,5.204538541,4.410404344,4.095308268,3.87011589,0.1496524031,-0.8315281951,0.02456905092
2020-03-13,11,2.518324774,3.987365325,1.997448819,4.939704576,-0.7853009557,-0.9439359935,-0.2803669322,0.8331961139,0.05540642765
2020-03-14,11,-4.552377917,-3.321588121,-8.98797548,-8.724410676,-27.09526042,-15.95139905,-2.476229671,-0.5537704246,-5.288152319
2020-03-15,11,-7.950184802,-11.10596175,-8.121731056,-21.32150297,-28.89404988,-28.14857464,-9.508196721,-3.811940299,-14.28000575
2020-03-16,12,-38.84597015,-57.19753294,-58.16131713,-43.87699969,-50.12998923,-70.29006656,-38.52241643,-23.22853772,-68.07056698
2020-03-17,12,-10.75913396,-9.444247834,-9.651133795,-8.215632721,0.07278700278,-25.88622233,-6.585455228,-5.145603619,-23.35460289
2020-03-18,12,-15.52890624,-20.28187337,-16.80910812,-15.24807676,-6.384762034,-35.71799196,-11.97580774,-7.524489576,-29.95731778
2020-03-19,12,-19.84739886,-25.41849588,-30.09053467,-19.83742029,-8.221882927,-44.09933349,-15.17539049,-6.652225561,-32.39548246
2020-03-20,12,-24.03173238,-28.8647848,-27.41211754,-20.82340338,-11.60760296,-43.23678326,-21.35613125,-14.08529557,-36.82048064
2020-03-21,12,-28.83461725,-36.61096626,-37.5920136,-36.77871871,-32.33446751,-49.34303295,-11.42787486,-17.7890203,-35.49194266
2020-03-22,12,-36.05395891,-32.0899662,-35.28925111,-45.22465805,-38.84937175,-51.17961324,-17.42256311,-15.33731343,-40.5607148
2020-03-23,13,-30.99017312,-40.65541278,-42.75115309,-37.90160094,-25.70130072,-58.43096992,-27.05943948,-18.41210355,-47.70923003
2020-03-24,13,-41.00808849,-51.0645312,-49.55477666,-39.89953155,-31.37925423,-62.02876599,-38.01386135,-25.66440486,-54.15865537
2020-03-25,13,-42.94463537,-53.03428642,-51.63234542,-44.30877664,-34.45344683,-65.2674844,-39.27621982,-26.26215508,-56.01195947
2020-03-26,13,-45.2523481,-55.87528007,-53.44058574,-47.03679594,-36.11148484,-67.5141905,-41.60902867,-27.16791279,-58.77788785
2020-03-27,13,-49.89063376,-55.34234987,-54.91072227,-46.82282287,-36.23130784,-66.56505076,-41.37704288,-28.75349909,-59.15104197
2020-03-28,13,-49.96547736,-53.68035002,-48.12930978,-49.88229564,-42.21076385,-55.70512837,-32.82396649,-22.73193409,-50.9889955
2020-03-29,13,-48.53295332,-51.97075149,-50.25661602,-58.16241014,-51.68648421,-65.09807706,-40.10240634,-28.07164179,-56.51103687
2020-03-30,14,-47.9555306,-55.96259394,-55.92001771,-49.28356838,-40.43348023,-71.41307361,-43.72389303,-26.3377056,-61.13980552
2020-03-31,14,-51.37778722,-59.41747135,-60.2929319,-52.05845112,-44.26318223,-73.99047362,-49.88559917,-28.94402036,-64.17365674
2020-04-01,14,-55.20803619,-62.66109595,-62.86237882,-54.11176376,-46.88997936,-76.47045879,-51.8550594,-30.46754458,-65.73959621
2020-04-02,14,-58.61794858,-65.72598019,-65.68146623,-56.13852022,-49.22391599,-78.69700554,-53.09511595,-30.16560688,-67.99101777
2020-04-03,14,-59.81117816,-66.75884754,-65.61292621,-57.32999329,-49.12755464,-77.69121977,-56.01484073,-36.99983534,-69.15708861
2020-04-04,14,-60.59186396,-65.64250376,-61.81948583,-60.18448009,-55.52773351,-68.01716933,-51.73913141,-31.81787106,-62.29394092
2020-04-05,14,-63.56321734,-61.72019266,-59.12390336,-66.71283107,-63.15328704,-70.03088217,-53.30144549,-39.31940299,-65.04003964
2020-04-06,15,-62.88426904,-68.86771806,-67.03900674,-60.5910781,-54.33777222,-79.88182617,-55.4042621,-34.39516969,-72.00967108
2020-04-07,15,-67.12905925,-70.93501438,-69.30536761,-62.74558327,-57.29079329,-80.50622772,-60.5247886,-41.02346621,-74.42107376
2020-04-08,15,-68.19150277,-71.63506341,-70.09111785,-62.6307758,-57.47782096,-81.96650623,-59.89110643,-39.56726111,-73.57822784
2020-04-09,15,-76.00030044,-79.89016656,-78.92164449,-73.90040811,-68.33154598,-87.31206388,-66.9572447,-41.91880372,-82.9945182
2020-04-10,15,-83.11787739,-84.91415627,-84.2189575,-77.85175016,-75.63468652,-86.32687664,-75.18795573,-54.26971843,-88.91770248
2020-04-11,15,-77.17363102,-76.57541501,-77.89509424,-73.29553539,-66.48745096,-72.25856627,-64.06100771,-51.35707937,-79.01831734
2020-04-12,15,-72.8593436,-68.46277801,-66.11097523,-72.08779921,-67.87230016,-72.13768915,-57.58165114,-44.87164179,-71.22900117
2020-04-13,16,-63.62008051,-67.66477586,-67.70406777,-60.17183425,-57.62582852,-79.69347372,-55.38605124,-38.06648622,-72.80195547
2020-04-14,16,-65.99583378,-70.95675698,-70.50136987,-62.98710404,-58.65903023,-81.01103987,-59.14356296,-40.38026576,-74.53833802
2020-04-15,16,-66.51474036,-70.44748601,-69.49025835,-60.28734587,-58.43838786,-80.27617509,-58.21333627,-36.82586386,-73.77156561
2020-04-16,16,-67.92512576,-72.17530916,-70.35416606,-61.92378826,-58.46034708,-81.49941362,-59.05467796,-36.8527706,-74.69229245
2020-04-17,16,-67.86572031,-71.88110823,-70.09298996,-61.44194269,-57.41416169,-80.23464649,-59.09046426,-41.72237774,-74.6177842
2020-04-18,16,-67.3288263,-71.58844306,-66.78825531,-65.14936123,-60.95383172,-71.27690019,-53.01046096,-38.62719628,-68.34685768
2020-04-19,16,-68.10279585,-67.4934096,-62.60814444,-70.22074607,-65.11372272,-70.12395396,-56.15238737,-41.53134328,-69.84159967
2020-04-20,17,-64.80026944,-69.81499199,-68.13613867,-60.5776623,-53.60412666,-80.66366652,-55.46496496,-36.94218891,-73.27381901
2020-04-21,17,-67.64846998,-73.87593752,-71.23283492,-64.86617447,-58.02349898,-83.33451298,-61.14544597,-45.85807181,-75.56677724
2020-04-22,17,-69.14200181,-73.70633115,-73.23360282,-66.45399819,-58.4272037,-82.61561974,-62.46366369,-45.11464351,-75.92680633
2020-04-23,17,-70.66040445,-76.07307385,-81.58436961,-64.9279211,-57.61449863,-82.7799398,-63.09776937,-44.15484592,-77.46463245
2020-04-24,17,-70.90309788,-75.65319907,-75.3622082,-62.90746052,-55.34860283,-82.32300795,-62.23304621,-46.04314178,-77.36837178
2020-04-25,17,-71.00257341,-74.5605049,-71.17388553,-66.71757267,-58.6728217,-71.25441929,-57.25255038,-44.47255076,-72.22794914
2020-04-26,17,-72.67381417,-70.5968328,-69.86875049,-71.11576162,-64.55851536,-69.51475676,-60.27013359,-49.21492537,-73.7992104
2020-04-27,18,-69.18176999,-73.26467657,-73.62836138,-61.02977487,-53.88978923,-80.66366652,-59.61931717,-42.6816573,-76.19161486
2020-04-28,18,-71.5205019,-74.75909434,-75.76026216,-63.81721027,-58.06740936,-82.12095796,-64.07586046,-46.62849873,-77.71556551
2020-04-29,18,-72.32017881,-74.28627754,-75.72814219,-62.83935,-58.63080626,-83.00442885,-62.23473165,-43.5501812,-76.91356851
2020-04-30,18,-71.92725541,-74.37060192,-75.86064851,-61.56141712,-56.66692458,-84.02694435,-60.69837788,-37.67032353,-75.97411003
2020-05-01,18,-79.30473279,-82.87787812,-83.63963009,-72.37601923,-67.90076452,-86.85602228,-70.64439755,-52.2805862,-86.7667187
2020-05-02,18,-74.18051581,-74.68076297,-89.81470239,-65.62872391,-58.46599032,-68.46678738,-59.21904042,-44.97846448,-73.58567036
2020-05-03,18,-74.60761204,-71.7304497,-89.2339075,-70.49471052,-65.7248,-70.3270197,-61.18862995,-48.15820896,-73.0399757
2020-05-04,19,-70.79334874,-72.25899699,-90.34786432,-61.21692532,-53.86335877,-80.95152593,-59.52560712,-41.79332362,-75.91582975
2020-05-05,19,-73.78982564,-76.07543068,-91.5824616,-66.99647831,-58.82947524,-84.5848424,-65.69342682,-47.48374329,-78.97483572
2020-05-06,19,-74.52286241,-77.19688301,-91.98922237,-67.28127871,-56.79812901,-84.96494937,-64.75120944,-46.96616312,-78.09102723
2020-05-07,19,-75.0520204,-77.31295017,-92.44837087,-67.53230535,-59.99182614,-84.60016419,-66.03845678,-46.83809657,-78.83257381
2020-05-08,19,-73.81077965,-77.68226829,-92.24458691,-66.4881919,-57.98361861,-82.13604316,-65.38043544,-47.73588013,-78.91519781
2020-05-09,19,-74.94782495,-75.5063357,-90.90544473,-68.6417539,-60.28368239,-72.51334983,-59.84441646,-46.78334587,-73.11958696
2020-05-10,19,-76.59657354,-72.50349245,-92.1471792,-73.5794918,-68.67942101,-73.33916141,-62.03379831,-44.37014925,-74.3426626
2020-05-11,20,-71.97717866,-75.36506034,-91.02167615,-66.13247561,-57.99238432,-83.21886295,-62.32211216,-48.71261017,-77.70338488
2020-05-12,20,-74.37900139,-76.94018992,-92.36669146,-67.3137576,-57.85513257,-82.49873129,-65.87716945,-48.18348883,-78.56282617
2020-05-13,20,-74.7190049,-76.56578803,-91.72103635,-66.69318878,-58.29782329,-82.47393507,-65.35211168,-47.64074778,-77.71702957
2020-05-14,20,-74.78226981,-76.33702631,-92.54354208,-66.39007602,-58.18238185,-82.15308536,-64.69229272,-44.98637412,-77.84822667
2020-05-15,20,-72.45108058,-75.89431333,-91.57416385,-62.84371436,-53.12475958,-79.76547069,-62.50225341,-43.57319282,-76.85529308
2020-05-16,20,-72.45242244,-72.68176622,-91.31031862,-66.37207258,-58.12778777,-67.73241123,-56.75377049,-43.24878649,-70.4578895
2020-05-17,20,-73.5196564,-70.00399315,-91.24690654,-71.50282172,-66.05702651,-68.27944022,-60.57355978,-46.80597015,-71.07875262
2020-05-18,21,-71.2535778,-73.580358,-91.61673075,-62.03864327,-53.28936388,-81.58765967,-63.85410067,-40.99521133,-75.1968755
2020-05-19,21,-72.7264281,-74.99768121,-91.61039591,-64.19924045,-55.6359697,-81.33532316,-63.80270109,-45.94995759,-77.07800714
2020-05-20,21,-73.21214702,-75.27691495,-92.34646251,-65.43026246,-56.4275266,-83.40971293,-62.42036182,-44.88499767,-76.39747287
2020-05-21,21,-73.3228182,-76.57211121,-91.71286288,-66.88421849,-57.82710516,-82.53523192,-66.40745785,-45.17504018,-77.02608811
2020-05-22,21,-72.88264413,-75.41033507,-92.27631686,-64.1218571,-55.79069847,-81.00719912,-62.1410213,-45.25275811,-76.44037737
2020-05-23,21,-71.8659015,-73.54076771,-90.48546361,-66.14697404,-58.5480973,-66.76573242,-56.75377049,-43.30347987,-70.24026643
2020-05-24,21,-73.74080994,-70.460127,-91.42218086,-71.73681272,-66.32490284,-66.5787647,-59.58552826,-46.32238806,-70.76546841
2020-05-25,22,-70.04164127,-73.02072004,-90.97901598,-61.82264884,-53.92476287,-79.36296848,-58.77668555,-40.42612256,-75.09431957
2020-05-26,22,-72.40882636,-74.54486791,-91.6590223,-66.35414961,-55.46448539,-80.44939457,-63.86196159,-46.66383941,-76.78590293
2020-05-27,22,-72.68647047,-75.21281825,-91.66166693,-65.01438976,-56.71678966,-81.42942246,-63.56395722,-46.57145933,-75.98332858
2020-05-28,22,-72.9425314,-74.54816604,-92.03458297,-65.66343317,-57.48098377,-82.03911183,-65.27781217,-47.68360003,-76.22085727
2020-05-29,22,-71.29521497,-74.08326179,-91.29268851,-61.30028456,-53.05164477,-77.90287803,-60.71566535,-43.16482793,-74.88191347
2020-05-30,22,-70.30804044,-71.48228274,-90.89940184,-63.91917152,-57.21249048,-64.66751485,-55.65377071,-42.77705613,-68.17945533
2020-05-31,22,-71.92946994,-67.81082233,-90.33601119,-69.62699392,-65.43347826,-72.38306025,-56.41029963,-45.19402985,-67.86439269
2020-06-01,23,-67.24006069,-68.72679432,-90.29426565,-57.74558624,-50.3916241,-78.20797705,-54.91598344,-49.33027969,-72.28226792
2020-06-02,23,-69.90701547,-72.03748788,-90.78167808,-59.70229208,-52.81193491,-78.58392982,-60.14432914,-52.47384789,-74.17545268
2020-06-03,23,-69.71126558,-71.64772537,-91.57568363,-60.87160875,-53.71816366,-79.32062728,-59.58550878,-50.23861638,-73.64637148
2020-06-04,23,-70.00526977,-73.09849968,-90.99494087,-62.33240608,-54.11590059,-78.97188288,-60.27630857,-51.35210677,-74.2505779
2020-06-05,23,-69.05332768,-72.48952804,-91.35205422,-58.53730697,-51.92845455,-76.29074764,-58.47959743,-50.60760744,-73.47878996
2020-06-06,23,-68.36194068,-70.52534461,-89.16811274,-60.49707541,-56.94310139,-61.3028731,-53.05385257,-52.97053394,-66.0913312
2020-06-07,23,-70.82074636,-66.8809206,-90.20853896,-68.06607899,-63.62419067,-66.46877076,-57.97104808,-44.65671642,-67.3481131
2020-06-08,24,-66.20293573,-70.21732506,-89.76921747,-60.46564034,-51.69018742,-80.52506755,-55.3989506,-53.33472135,-71.93102715
2020-06-09,24,-68.44469707,-71.23112097,-90.84168512,-59.80524597,-52.54353598,-79.64704414,-60.40556628,-51.70342098,-73.58120814
2020-06-10,24,-69.127996,-71.15183437,-90.70970894,-58.84837528,-51.87150622,-78.40791436,-57.91483728,-49.59991388,-72.8228371
2020-06-11,24,-69.15188881,-72.03247186,-91.22355869,-60.16324732,-52.57730073,-79.10261723,-59.33098654,-51.76437705,-73.70900205
2020-06-12,24,-67.26856589,-71.65623157,-89.74406241,-57.32484209,-50.22218029,-76.18139088,-58.05003339,-50.3836654,-72.85287443
2020-06-13,24,-67.28105223,-68.21352736,-88.52907672,-60.18896711,-52.54451335,-59.45943909,-50.54205967,-49.65474807,-64.35651415
2020-06-14,24,-69.66530453,-62.53186236,-87.38024875,-62.56729061,-62.15261681,-61.21444491,-56.68970458,-52.91343284,-65.86001311
2020-06-15,25,-63.45312814,-66.38551591,-87.12866267,-53.11847572,-47.5472792,-76.20717651,-52.25985378,-39.89867444,-70.4320102
2020-06-16,25,-65.05489723,-69.21829422,-87.1667716,-57.80703393,-49.42537961,-76.71512195,-57.06558806,-40.83969466,-72.05518815
2020-06-17,25,-66.18965064,-69.69971501,-87.50068928,-57.6734711,-49.75337869,-77.38976169,-56.17140444,-40.47149162,-71.26134407
2020-06-18,25,-65.71066493,-70.55951138,-88.79979608,-57.93073696,-50.37138088,-76.45105647,-56.77380552,-39.64782335,-71.66475134
2020-06-19,25,-65.32322931,-70.30515185,-88.06851651,-57.67641183,-49.52431385,-75.72985326,-56.20884847,-39.96377408,-71.43811304
2020-06-20,25,-64.1579955,-67.45086049,-87.86435839,-60.06482638,-52.75056277,-65.03470292,-48.14344283,-38.33321939,-61.66662261
2020-06-21,25,-67.1423653,-64.57388426,-89.18079407,-65.57309993,-59.76916599,-64.37888592,-54.20666695,-42.91044776,-64.25203395
2020-06-22,26,-64.70935589,-66.48250145,-87.95780126,-62.4250184,-52.99462418,-82.57562157,-57.17754449,-43.64633215,-72.03517721
2020-06-23,26,-65.66627952,-70.18973037,-88.44036916,-64.35917511,-50.32515259,-81.15145119,-59.13654988,-42.613797,-72.58604661
2020-06-24,26,-65.2485092,-69.11755099,-87.62249896,-58.42038358,-52.10001896,-79.10645277,-56.7247456,-40.74419606,-71.33688314
2020-06-25,26,-65.35994652,-68.98494278,-88.42945591,-57.77425851,-49.86529597,-79.51158109,-56.83218057,-40.85668367,-71.5131101
2020-06-26,26,-64.47322427,-69.5607422,-86.65602211,-56.53541992,-47.90058856,-74.31174295,-55.76211561,-40.02963939,-70.98980168
2020-06-27,26,-62.61906566,-65.44054282,-85.14958832,-58.16083672,-49.34586013,-57.1139316,-48.57333295,-37.27353524,-61.65164451
2020-06-28,26,-64.47685286,-63.6555706,-84.48025541,-64.80190461,-59.44591858,-59.55607475,-53.36276286,-41.91641791,-63.5871042
2020-06-29,27,-61.22877649,-64.43700215,-86.0326246,-53.79597378,-46.97622103,-78.20442323,-51.92295289,-36.35921993,-68.47122589
2020-06-30,27,-61.43560885,-65.23467156,-86.43530655,-54.75144007,-44.29669961,-75.05024481,-54.43568394,-34.99434549,-69.05280061
2020-07-01,27,-58.98509914,-64.61325543,-87.42084764,-54.89567105,-45.42053315,-75.7653304,-51.90333034,-32.59176863,-67.62067763
2020-07-02,27,-58.13350227,-65.12133327,-86.50327324,-54.50658302,-47.03681537,-73.19275425,-52.75760202,-33.77122493,-68.04649627
2020-07-03,27,-56.46505076,-65.0658685,-86.78703609,-50.3494666,-45.74854982,-73.95897918,-52.11614368,-35.55738515,-67.49641376
2020-07-04,27,-56.44525758,-61.41723747,-85.11484168,-55.59725598,-46.26098372,-57.12142523,-45.03803476,-34.8260067,-57.92297729
2020-07-05,27,-59.8931281,-62.21713672,-85.2371218,-63.18736675,-55.40283176,-64.12505375,-50.32660458,-36.35522388,-59.62789508
2020-07-06,28,-56.453295,-61.64049643,-85.1487935,-52.85820914,-44.44957563,-74.09620755,-47.72079718,-29.53709487,-66.41585632
2020-07-07,28,-57.84089655,-64.06129828,-86.79948717,-54.98324821,-44.33593315,-75.20068552,-54.79229894,-34.59852983,-68.24515625
2020-07-08,28,-57.99922881,-64.00297757,-86.13416895,-54.2259374,-45.40934899,-74.53959321,-50.99541071,-33.38835265,-66.62018108
2020-07-09,28,-57.58642623,-64.0837443,-87.63601761,-55.65134642,-46.21461813,-76.78292059,-52.21595231,-35.94437845,-67.31629351
2020-07-10,28,-55.93477073,-63.24179889,-85.92623334,-49.3205134,-44.06533685,-69.97980396,-51.4238966,-33.02815742,-66.75260145
2020-07-11,28,-53.13938077,-58.92556711,-84.42595178,-51.28897458,-44.32482301,-49.95001732,-43.17801074,-31.7836877,-55.53617212
2020-07-12,28,-56.7929478,-58.00293691,-82.87888546,-62.76715792,-54.73438804,-57.89770459,-47.05971596,-38.03880597,-57.80413343
2020-07-13,29,-54.95301042,-61.53577961,-85.05691007,-50.66807927,-42.79326665,-71.08967601,-46.49421995,-28.37809702,-65.266486
2020-07-14,29,-55.40060972,-63.43265351,-84.55646563,-51.91794172,-43.44603351,-71.95450941,-51.07080929,-33.12128923,-66.86281138
2020-07-15,29,-54.9886934,-61.75809074,-85.70937049,-50.58003498,-43.33112858,-70.29234792,-48.36712891,-27.33861997,-64.59964291
2020-07-16,29,-55.25570234,-61.67358823,-84.99605083,-50.88223802,-42.66057962,-69.77019605,-49.16771329,-29.61358396,-65.13889439
2020-07-17,29,-54.52649593,-61.94951045,-85.68467633,-48.4976084,-42.52285024,-68.18423642,-48.55498574,-31.09171744,-65.01197943
2020-07-18,29,-51.3668585,-56.87947106,-83.62526835,-48.96395342,-43.86033211,-50.26474996,-39.79167552,-28.09872154,-52.21896228
2020-07-19,29,-56.45332875,-56.05194025,-84.1536078,-60.43407271,-53.57309178,-49.53816523,-44.0507396,-29.6119403,-54.805556
2020-07-20,30,-52.41042802,-59.14987407,-84.11619875,-46.75066473,-41.83803237,-69.18838242,-42.30420481,-23.36733986,-64.06769754
2020-07-21,30,-55.29756635,-61.43466117,-85.60865793,-49.83037347,-42.65486726,-69.12622415,-50.45365846,-30.28696636,-66.00023242
2020-07-22,30,-54.47257831,-62.7082385,-84.23844186,-49.37260088,-43.14150622,-69.03695579,-48.80582659,-31.9243604,-64.41845478
2020-07-23,30,-55.47931325,-61.76240602,-86.16396717,-50.49515975,-42.6565106,-68.3522312,-49.28835506,-30.41017399,-65.2260749
2020-07-24,30,-54.0447515,-61.23813591,-84.93339308,-46.40943867,-42.6714384,-65.75016647,-48.39256865,-33.58801251,-64.6076896
2020-07-25,30,-51.7127993,-56.66864563,-84.63594235,-49.98549697,-44.07928405,-49.66525922,-39.98939813,-29.56176933,-52.67535397
2020-07-26,30,-54.92682806,-57.33284337,-83.08337217,-62.48831865,-53.50824276,-57.77078851,-47.31952463,-73.52835821,-56.27447533
2020-07-27,31,-52.52656204,-58.96026619,-84.65874853,-47.33760612,-41.22025369,-66.88906102,-46.62890443,-76.70206121,-64.46410543
2020-07-28,31,-53.82012904,-61.0184976,-84.12296654,-50.5640009,-42.61823197,-66.99999552,-50.44313884,-80.27989822,-65.53909865
2020-07-29,31,-54.62282986,-61.55113566,-85.75543297,-50.26238987,-44.4978399,-69.38622499,-48.84096499,-81.61397969,-64.3149187
2020-07-30,31,-54.81018639,-60.65850738,-85.09225651,-51.06912524,-43.92045131,-69.36123219,-48.18347455,-81.23122074,-64.33683376
2020-07-31,31,-53.21681721,-59.9159619,-85.62633417,-51.08158162,-41.53855196,-69.54943218,-48.14911469,-82.53252099,-63.11449903
2020-08-01,31,-49.59354329,-53.39198697,-82.55114396,-50.96964874,-39.69398952,-46.5254265,-36.60887828,-81.14445888,-49.22686543
2020-08-02,31,-52.86381602,-53.71584973,-83.27723619,-59.23779375,-52.50358183,-53.16796522,-43.70306376,-78.93731343,-52.32965171
2020-08-03,32,-49.51336046,-55.83728586,-83.03656843,-47.52945211,-39.87577077,-67.13072077,-44.92656851,-50.12145187,-61.21685531
2020-08-04,32,-52.02892739,-58.15676408,-85.54451248,-52.54214017,-41.28585085,-69.17637105,-46.97832784,-49.8657054,-63.41936234
2020-08-05,32,-52.50348795,-57.83667456,-83.96718501,-49.8930796,-40.83502726,-65.6628835,-45.68312256,-46.94463382,-61.75345737
2020-08-06,32,-52.48573766,-59.13717229,-85.5236304,-50.87716989,-41.98817334,-66.24707297,-46.59355044,-47.90021662,-62.00250974
2020-08-07,32,-51.09601812,-58.26343686,-84.97945268,-47.33858728,-40.21252711,-63.44309148,-46.78247612,-49.37592623,-61.94969906
2020-08-08,32,-50.40751145,-53.92823545,-83.74008333,-50.28687475,-39.75537426,-46.79519733,-35.75715011,-50.52984207,-49.3361175
2020-08-09,32,-52.89613876,-53.90999212,-83.72073334,-59.22121939,-50.43839004,-53.98868922,-41.92991698,-54.76716418,-52.03235139
2020-08-10,33,-49.00009294,-55.39453577,-84.68281324,-47.49188786,-42.07270284,-69.07821401,-46.17173599,-35.35290443,-61.34013497
2020-08-11,33,-51.53702844,-57.54906201,-84.19435422,-49.79735052,-41.96373352,-67.45131763,-48.02362706,-34.52784846,-66.15816941
2020-08-12,33,-51.88042312,-58.41747939,-85.55071083,-47.77034285,-41.39271018,-66.88203071,-46.39831336,-31.09189422,-61.33561535
2020-08-13,33,-50.83061888,-57.70072499,-84.03295949,-48.9563494,-40.65734805,-65.79117883,-47.05878191,-31.46530641,-61.53966052
2020-08-14,33,-50.26116164,-56.72919429,-85.11660793,-48.38041849,-39.99003796,-67.79972392,-47.87475685,-33.29820517,-60.03147287
2020-08-15,33,-46.49838782,-49.73500949,-78.81059266,-45.44912568,-37.49665043,-46.35307291,-33.21091232,-27.02536405,-43.8232936
2020-08-16,33,-47.58538277,-47.41697044,-76.95142653,-53.91644854,-46.49307558,-48.2690044,-34.72417717,-24.23880597,-44.75968224
2020-08-17,34,-47.5823521,-54.10188003,-82.83311226,-44.37606757,-39.09620562,-69.64682518,-42.83497547,-26.66389062,-59.59402731
2020-08-18,34,-49.4266943,-55.79998246,-84.66923747,-48.04001173,-38.68578496,-67.95278665,-45.68055782,-31.95504665,-61.04977921
2020-08-19,34,-49.59608993,-56.43012395,-79.91266288,-48.20854001,-39.32745323,-66.68433116,-44.51077755,-30.82636621,-58.03725186
2020-08-20,34,-50.50871746,-56.25984752,-82.32091207,-48.44510199,-40.01622239,-69.90763473,-44.52884258,-29.65550975,-58.93851133
2020-08-21,34,-48.90657897,-55.86272274,-82.49325782,-45.25170535,-38.24026169,-61.88740329,-44.45884718,-31.4078709,-59.85842266
2020-08-22,34,-45.13791695,-49.49182332,-78.20781399,-44.78280408,-38.0921215,-38.88191964,-34.39903733,-26.97750735,-44.30083084
